"","cell_ID","L4_5 IT CTX","L2_3 IT CTX","L5 NP CTX","Sst Chodl","Car3","L6 CT CTX","Sst","L5_6 IT CTX","L6 IT CTX","Pvalb","Lamp5","DG","L2_3 IT RSPv","L6b_CT ENT","L4 RSP-ACA","Vip","L5 PT CTX","L5 IT CTX","Oligo","L2_3 IT RSP","CA1-ProS","Micro-PVM","Sncg","L2 IT ENTl","SUB-ProS","L2_3 IT APr","NP PPP","L2_3 IT PPP","L3 IT ENTm","L6b CTX","Astro","NP SUB","CA1","L3 IT ENTl","L2_3 IT ENTl","CT SUB","L2_3 IT HATA","Lamp5 Lhx6","Endo","L6 IT ENTl","L5 IT TPE-ENT","Meis2 HPF","L2 IT PAR","L5 NP CT CTX ","L5 PPP","Pax6","Ndnf HPF","L2 IT ENTm","CA3","L2_3 IT ProS","CA2-IG-FC","SUB","SMC-Peri","CR"
"308","307",0.285914117114681,0,0,0,0,0,0,0.393188533066689,0,0,0,0.0144266423281994,0,0,2.46259900708723e-05,0,0,0,0,0.139318441919769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38148828205146e-21,0,0,0,0,0,0,0,0.167127639580591,0,0,0,0,0
"309","308",0,0,0,0.00960907858122093,0,0,0.990390921418779,0,0,-1.08716247512078e-18,0,0,0,0,4.21967400203883e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","309",0,0,0.296151251855683,0.00598486748325469,0,0,0.493173798962015,0,0,0,0,0,0,0,0.0023370593216718,0,0,0,0,0.119541041871228,0,0,0,0,0,0,0,0,0,0.0676154013221343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151965791840135
"311","310",0,0,0,0,0,0,0,0,0,0.73854006176469,0.255019096540871,0,0,0,0.00644084169443951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","311",0,0,0.390771031064945,0,0,0.0261799389975844,0,0.159824587371863,0,0,0,0,0,0,9.19441265089315e-20,0,0,0,0,0.356401396991949,0,0,0,0,0,0,0,0,0,0.0668230455736582,0,0,0,0,0,0,0,0,0,0,-3.03183625935279e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","312",0,0.000112973769284863,0.405624365569194,0,0,0,0,0.395083580042777,0,0,0,0,0,0,2.15864139100074e-07,0,0,3.92386690009584e-05,0,0.166509833427799,0,0,0,0,0,0,0,0,0,0.0326297926578056,0,0,0,0,0,0,0,0,0,0,-3.79271072826685e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","313",0,0,0,0,0,0.00595595250354596,0,0,0,0.606447686298261,0.049753248387324,0,0,0,0.00130643824030551,0,0.334606490857416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193018371314692
"315","314",0,0,0,0.357779148725073,0,0,0,0.00428680292209134,0,0,0,0,0,0,0.0251045912773837,0.169093913757987,0,0,0,0.0747587198105937,0,0,-1.8410507047414e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157274316505365,0,0.352942340967,0,0,0,0,0,0,0,0,0,0,0,0,0.000307050889334974
"316","315",0,0,0,0,0,0,0,0.587672135579686,0,0,0,0,0,0,0.00155642909856358,0,0,0,0,1.0714811417544e-19,0,0,0,0,0,0,0,0,0,0.40625943317623,0,0,0,0,0,0,0,0,0,0,0.00451200214552088,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","316",0,0,0,0,0,0,-3.29941396118105e-18,0,0,0,-3.51826921916341e-19,0,0,0,0.00417842471543207,0.274411554807933,0,0,0,0.281297247723695,0,0,0,0,0,0,0,0,0,7.76414103654397e-19,0,0,0,0,0,0,0,0,0,0,0.429427052361323,0,0,0,0,0,0,0,0,0,0,0,0,0.0106857203916174
"318","317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82724889918257e-18,0.600127653722526,0,0,0,0.170531683913285,0,0,0,0,0,0,0,0,0,0.0366936247664059,0,0,0,0,0,0,0,0,0,0,0.143967385668857,0,0,0,0,0,0.0486796519289262,0,0,0,0,0,0,1.32907973024169e-18
"319","318",0,0,0,0,0,0,0,0.0674041925526904,0,0.0149711855886056,0,0,0,0,1.36235084818664e-19,0,0.666538196082798,0,0,0.24309597625727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41311534237073e-18,0,0,0,0,0,0.00799044951863555,0,0,0,0,0,0,-6.2166778539207e-22
"320","319",0,0,0,7.9128288435913e-20,0,0,0.554079262389959,0.396808160111061,0,0,0,0,0,0,0.00105360105340898,0,0,0,0,0.0229908053569607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195438001778509,0,0,0,0,0,0,0,0,0,0,0,0,0.00552437091075954
"321","320",0,0,0.310152856772335,0,0,0.161567656029591,0,0,0,0,0,0,2.64275906284719e-06,0,-6.10961034969681e-21,0,0.0388771077424543,0,0,0.348214353277861,0,0,0,0,0,0,0,0,0,0.0420166275143066,0,0,0,0,0,0,0,0,0,0,0.0991687559043899,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","321",0,0,0,0,0,0,0,0,0,0.182572690991282,0,0,0,0,0.0124069824278694,0,0.273930640102005,0,0,0.388851524688582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130826542975702,0,0,0,0,0,0.0114116188145586,0,0,0,0,0,0,0
"323","322",0,0,0,0.0308057737025554,0,0,0,0,0,0.749246876351411,0,0,0,0,0.048496156657611,0,0,0,0,0.10120511584289,0,0,0,0,0,0,1.49587229869199e-19,0,0,0.0652825666300005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496351081553178
"324","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069600217606892,0,0,0,0,0.123183362260016,0,0,0.0350372802999769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606307949615278,0,0,0,0,0.165871190217837,0,0,0,0,0,0,0,0
"325","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90967406060098e-18,0,0,0,0,0.239273986695964,0,0,0.238322562499189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51063547217326,0,0,0,0,0,0,0,0,0,0,0,0,0.0117679786315867
"326","325",0.0260954624219242,0.000533870251260967,0,0,0,0,0,0.627855202912077,-2.86726026859966e-18,0,0,0,0,0,-9.72082023313195e-20,0,0,0,0,0.345227096276287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288368138450787,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","326",0,0,0,0.0037279004184255,0,0,0.415617573420638,0,0,0,0,0,0,0,0.0130707424223607,0,0,0,0,0.266866020381725,0,0,0,0,0,0,0,0,0,0.297621369179393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309639417745832
"328","327",0,0,0,0.0151003732939335,0,0,0.806359830050626,0,0,9.66066604016883e-19,0,0,0,0,5.14099947704222e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178539796655441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","328",0.445051946203659,0,0,0,0,0,0,0,0,0,0.318490898449233,0,0,0,0.0139635267860966,0,0,0.0608098165008683,0,0.0589298623196459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102753949740497,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","329",0,0,0,0.142285108561142,0,0,0.00237389252639061,0,0,0,0,0,0,0,0.00212131913585767,0.246432969719978,-6.71433367355647e-18,0,0,0.130613223875198,0,0,5.91664471903991e-05,0,0,0,0,0,0,0.0259808227869943,0,0,0,0,0,0,0,0,0,0,0.390455576209873,0,0,0,0,0,0,0,0,0,0,0,0,0.0596779207373769
"331","330",0,0.114415550230133,0,0,0.00845961552258192,0,0,0.793011713430986,-2.65683342468367e-18,0,0,0,0,0,0.00818392055879872,0,0,0,0,0.0472324775937855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840479278084433,0,0.0202919298828713,0,0,0,0,0,0,0,0,0,0,0
"332","331",0,0,0,0,0,0,0,0.112007845746776,0,0,0,0,0,0,0,0,0,0.127663956394562,0,0.385756476859693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980624746521045,0.364765473533758,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","332",0,-1.04560703376234e-17,0,0,0,0,0,0.397655282838837,0,0,0,0,0,0,0,0,0,0,0,0.185327407826857,0,0,0,0,0,0,0,0,0,0,0.302127818561002,0,0,0,0,0,0,0,0,0,0.114889490773304,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","333",0,0,0,0,0,0,0,0.212849900940492,0,0,0,0,0,0,3.77196569919998e-18,0.291338658960246,0,0,0,0.046194153341765,0,0,0,0,0,0,0,0,0,1.70460379707978e-06,0,0,0,0,0,0,0,0,0,0,0.449615181845323,0,0,0,0,0,0,0,0,0,0,0,0,4.00308377356457e-07
"335","334",0,0,0,0,0,0,0,0.0282568938528104,8.29913179337224e-18,0,0,0,0,0,7.5452480006103e-06,0,0,0,0,0.354379503252957,0,0,0.0172806616587517,0,0,0,0,0,0,0.0458628818236996,0,0,0,0,0,0,0,0,0,0,0.516890517976326,0,0,0,0,0,0,0,0,0.0363512947116721,0,0,0,0.00097070147578234
"336","335",0,0,0,0,0,0.00289370194666676,0,0,0,0,0.0738189207136811,0,0,0,0.0172801034664467,0,0,0,0,0.498262275447695,0,0,0,0,0,0,0,0,0.0695978224334798,0.063984201659429,0,0,0,0,0,0,0,0,0,0,0.170837727645574,0,0,0,0,0,0.10331494399772,0,0,0,0,1.0302689307651e-05,0,3.03742471988453e-19
"337","336",0,0,0,0,0,0.0689267685474004,0,0,0,0.629193043403697,0.00345978855290218,0,0,0,0.0595332317182723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207943493082915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309436746948135
"338","337",0,0,0,0,0,0,0,0,0,0.000484939376809945,0,0,0,0,4.40295767767086e-18,0.523216492591461,0,0,0,0.140521180541624,0,0,0,0,0,0,0,0,0,0.201222613019787,0,0,0,0,0,0,0,0,0,0,0.0451804755772347,0,0,0,0,0,0.0893742988930829,0,0,0,0,0,0,8.55127682480527e-20
"339","338",0,0.215282778115575,0,0,0,0,0,0.396802619102349,1.36787549951963e-17,0,0,0,0,0,0,0,1.64041715584937e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369527044715208,0,0,0,0,0,0,0,0,0,0.0183516915606794,0,0,3.58665061892399e-05
"340","339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605559225438298,0.345054189066473,0,0,0,0.124978813972169,0,0,-2.9001882297316e-18,0,0,0,0,0,0,-4.85299064795663e-18,0,0,0,0,0,0,0,0,0,0,0.52157914312737,0,0,0,0,0,-2.93448543188756e-18,0,0,0,0,0,0,0.00233226157960571
"341","340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022565649229167,0.291399931915742,0,0,0,0.228764909297143,0,0,0,0,0,0,0,0,0,0.233348519447063,0,0,0,0,0,0,0,0,0,0,0.230542359826446,0,0,0,0,0,0,0,0,0,0,0,0,0.0136877145906887
"342","341",0,0,0.143086840450003,0,0,0,0.774977364350709,0,0,0,0,0,0,0,0.00160752017862107,0,0,0,0,0.0534249423018648,0,0,0,0,0,0,0,0,0,0.00875537681297475,0,0,0,0,0,0,0,0,0,0,0.0135617780736094,0,0,0,0,0,0,0,0,0,0,0,0,0.00458617783221723
"343","342",0,0,0,0,0,0,0,0.467594353522575,0,0,0,0,0,0,0.00476650105911829,0,0.496069708834177,0,0,-8.45113281938979e-20,0,0,0,0,0,0,0,0,0.0314802796533831,0,0,0,0,0,0,0,0,0,0,0,8.91569307459639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","343",0,0,0,0.02661612759982,0,0,0.909361620780853,0,0,0,0,0,0,0,0.00092454853799462,0,0,0,0,0.0479726603272486,0,0,0,0,0,0,0,0,0,0.0130446586629092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208038409117426
"345","344",0,0,0,0,0,0,0,0.451372542764788,0,0,0,0,0,0,-6.44524122924886e-19,0.235147971605187,0,0,0,0.300557954680552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129215309494734,0,0,0,0,0,0,0,0,0,0,0,0,1.44308397924198e-19
"346","345",0,0,0,0,0,0.0561140505694864,0,0,0,0,0,0,0,0,1.59931589580746e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512191539389632,0,0,0,0,0,0,0,0.429501519719637,0,0,0.462440445522659,0,0,0,0,0,0,0,0,0,0,0,0,0.000724830249254405
"347","346",0,0,0,0,0.175689528269266,0.370979494987401,0,2.94377570536549e-19,0,0,0,0,0,0,-1.24786634952763e-19,0,0,0.45328499754303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.95040996286918e-20,0,0,0,0,0,0,0,0,0,0,4.59792003030498e-05,0,0
"348","347",0,0,0,0,0,0,0,0.194636824318484,0,0,0,0,0,0,2.03412292230392e-05,0,0.511748466054858,0,0,0.285168533744524,0,0,0,0,0.0084258346529111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41693342050317e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310569260233847,0,0,0.549570298280112,0.139860441486041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","349",0,2.57478547263664e-06,0,0,0,0,0,0.504162240841052,0,0.0616717652783575,0,0,0,0,0.0122311838825601,0,0,0.000101160911129996,0,0.412260741784265,0,0,0,0,0,0,0,0,0.000224282154645743,0,0,0,0,0,0,0,0,0,0,0,-5.06316403454195e-19,0,0.00934605036251706,0,0,0,0,0,0,0,0,0,0,0
"351","350",0.488147019628347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104084415015417,0,0,0.181218700217932,0,0.194688025744563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125537812907616,0,0,0,0,0
"352","351",0,0.000467607213562633,0,0,0,0,-5.69457914683394e-19,0,0,0,0,0,0,0,0.0132348214374963,0.276240142193303,0,0,0,0.517072902143023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191107440337626,0,0,0,0,0,0,0,0,0,0,0,0,0.00187708667498881
"353","352",0,0,0,0,0,0.0678826762667282,0,0.00849297983929692,0,0,0.148853906576693,0,0,0,0.0105472946556531,0,0,0,0,0.305737741988033,0,0,0,0,0,0,0,0,0,0.0764831795415885,0,0,0,0,0,0,0,0,0,0,0.382002221132007,0,0,0,0,0,0,0,0,0,0,0,0,-3.68965521793495e-20
"354","353",0,0.00258266770299591,0,0,0,0,0,0.237036795637984,0,0,0,0.0954202050634703,0,0,0.0160301529905042,0,0,0.265173305365935,0,0.160493881087115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223262992151995,0,0,0,0,0
"355","354",0,0,0,0.0422939039149407,0,0,0,0,0,0,0.247495636371431,0,0,0,0,0.310516513168227,0,0,0,0.000668593895780213,0,0,0.0818476504189196,0,0,0,0,0,0,0.0322399936049843,0,0,0,0,0,0,0,0,0,0,0.284592203368165,0,0,0,0,0,0,0,0,0,0,0,0,0.000345505257551486
"356","355",0,0,0,0,0,0,0,0,0,0.461597274490596,0,0,0,0,0.00184335328203106,0.535319143712458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124022851491498
"357","356",0.234687693763128,0,0,0,0,0,0,0,0,0,0.184242631290049,0,0,0,0.0216464159676251,0,0,1.96768694819852e-18,0,0.189200313886283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892065509168952,0,0,0.00105022268534507,0,0,0,0,0,0.36025206731588,0,0,0,0,0,0,0
"358","357",0,0,0.481952544182071,0,0,0,0,0,0,0,0,0,0,0,0.00010649260499447,0,0,0.018609096658363,0,0.170829386561976,0,0,0,0,0,0,0,0,0,0.0334414912371498,0,0,0,0,0,0,0,0,0,0,0.255832344723953,0,0,0,0,0,0,0,0,0,0,0,0.0392286440314927,0
"359","358",0,0,0,0,0,0,0.119885970946263,0,0,0.155014691188294,0.000247911179550893,0,0,0,0.103832123424457,0.329022233493504,0,0,0,0,0,0,0.0346060336539022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144136263559662,0,0,0,0,0,0,0.113254772554367
"360","359",0,0,0,0.033758544482175,0,0,0.0745826549965248,0,0,0.741657570858879,0,0,0,0,-2.26990401824303e-20,0,0,0,0,0,0.0140625044090013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115975056558594,0,0,0,0,0,0,0,0,0,0,0,0,0.0199636686948262
"361","360",0,0,0.206710596034463,0,0,0,0,0,0,0,0.0506061543192976,0,0,0,8.72367369165152e-06,0,0,0,0,0.175743904742773,0,0,0,0,0,0,0,0,0,0.458740186752232,0,0,0,0,0,0,0,0,0,0,0.108168569029957,0,0,0,0,0,0,0,0,0,0,0,0,2.18654475854553e-05
"362","361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192560364341088,0.232060890401994,0,0,0,0.0673277177158884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697860167956156,0,0,0,0,0,0,0,0,0,0,0,0,0.000825620282549823
"363","362",0,0,0,0.00574962983488276,0,0,0.575472760253251,0,0,0,0,0,0,0,0,0,0,0,0,0.0331871223200623,0,0,0,0,0,0,0,0,0,0,0.385590487591804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","363",0,0,0,0.0173026637237854,0,0,0.121827855920361,0.0244462859774181,0,0.544963620699715,0,0,0,0,0.0379219000653707,0,0,0,0,0.0628897268291466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190647946784203,0,0,0,0,0,0,0,0,0,0,0,0,2.14099397653177e-19
"365","364",0,0,0,0.0746770223660239,0,0,0.0438844041471977,0,0,0.0756833441167259,0.00368011705395981,0,0,0,0.0012074963757189,0.371010599596056,0,0,0,0,0,0,3.55229264735219e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379877936148852,0,0,0,0,0,0.0163231681207587,0,0,0,0,0,0,0.0336559120747072
"366","365",0,0,0,0,0,0.21604877351801,0,0.66098961868544,0,0,0,0,0,0,3.01078815857869e-19,0,0,0.0810568566700122,0,0.0419047511265372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90688790536011e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","366",0,0,0,0,0,0.137810444283705,0,0.849203464355408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129860913608874,0,0,0,0,0,0,0,0,0,0,0,0,1.32232720552833e-22
"368","367",0,0,0,0,0,0,0,0,0,0.00257720443676122,0.0394831795908718,0,0,0,0,0.434486051192086,0,0,0,0,0,0,5.89203434698715e-18,0,0,0,0,0,0,3.86274181277669e-19,0,0,0,0,0,0,0,0,0,0,0.439934122197897,0,0,0,0,0,0.0819753408591678,0,0,0,0,0,0,0.00154410172321664
"369","368",0,-3.08054281154928e-18,0,0,0,0,0,0.0457170272608825,0,0.0837567526537724,0,0,0,0,-4.98933294823315e-19,0,0.863580795408462,0.00694542467688257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56305821941208e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","369",0,0,0,0.0275847123648218,0,0,0,0,0,0,0.210437768233245,0,0,0,3.13529542189136e-19,0.230378304499013,0,0,0,0.000740220478379951,0,0,1.0124059491452e-18,0,0,0,0,0,0,1.31259304902108e-18,0,0,0,0,0,0,0,0,0,0,0.528286838587808,0,0,0,0,0,0,0,0,0,0,0,0,0.00257215583673222
"371","370",0,0,0,0,0,0.102059403092738,0,0.683793052113981,0,0.091584268400781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569929430335692,0,0,0,0,0,0,0,0.0655672015992352,0,0,0,0,0,0,0,0,0,0,3.13175969586146e-06,0,0
"372","371",0,0,0,0.0150901550758706,0,0,0,0,0,0.306046252420794,0.129595031928275,0,0,0,-8.80612374322035e-20,0,0,0,0,0.001001160836453,0,0,0.240859552499343,0,0,0,0,0,0,9.35702143589032e-21,0,0,0,0,0,0,0,0,0,0,0.292066718550999,0,0,0,0,0,0,0,0,0,0,0,0,0.0153411286882645
"373","372",0,0,0,0,0,0,0,0,0,0,3.77863311565498e-18,0,0,0,0.000125024991734857,0.317635550089065,0,0,0,0.331350322849842,0,0,0.000339694882215179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341169478520596,0,0,0,0,0,0,0,0,0,0,0,0,0.00937992866654646
"374","373",0,0,0,0,0,0,0.401301661460492,0,0,0,0,0,0,0,-8.21081358914527e-20,0,0.191384017334512,0,0,0.329572570887695,0,0,0,0,0,0,0,0,0,0.0255804482631316,0,0,0,0,0,0,0,0,0,0,0.0284692608828103,0,0,0,0,0,0,0,0,0,0,0.0234710689396491,0,0.000220972231710602
"375","374",0,0,0,0,0.0975078870521595,0.231426890904707,0,0.036965561959982,0,0,0,0,0,0,0.0112190048075356,0,0,0.0931397317274336,0,0.232221007448572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634620377978916,0.291173712319821,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","375",0,0,0,0,0,0,0.428478969255069,0,0,0,0.0480718635505718,0,0,0,0.0317587429159582,0,0,0,0,0.143044835923973,0,0,0.00140077789770067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124399861760612,0,0.222372956818839,0,0,0,0,0.00047199187727591
"377","376",0,0,0.0489868890459715,0.00073055922747386,0,0,0.654520608118321,0,0,0,0,0,0,0,0.0101110130763588,0,0,0,0,0,0,0.27405350869226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115974218396149
"378","377",0,0,0.178061212715534,0,0,0.13429381963462,0,0,0,0,0,0,0,0,0,0,0,0,0.574189262098168,0.0816660711097877,0,0,0,0,0,0,0,0,0,0,0.02646423664721,0,0,0,0,0,0,0,0,0,0.00532539779468014,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","378",0,0,0,0,0,0.157561128882149,0.337041687596987,0,0,0,0.210080571363234,0,0,0,0.000194238873768687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000909162546031181,0,0,0,0,0,0,0,0,0,0,0.0175535796021891,0,0,0,0,0,0.276659631135641,0,0,0,0,0,0,2.86156524042056e-20
"380","379",0,0,0,0,0,0,0,0.164905256147284,0,0,0.099546848568797,0,0,0,0.0301667250539882,0,0,0,0,0.532093586892412,0,0,0,0,0,0,0,0,0,0.041672500889354,0,0,0,0,0,0,0,0,0,0,0.12644744185423,0,0,0,0,0,0,0,0,0,0,0.00516764059393487,0,-1.43009321817479e-19
"381","380",0,0,0,0,0,0,0.409738464284866,0,0,0,0.144478073248543,0,0,0,0.00195946364960939,0,0,0,0,0.201709737235572,0,0,0.00010020393883318,0,0,0,0,0,0,0.0737786089915347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158191323301366,0,0,0,0,0,0,0.0100441253496754
"382","381",0,0,0,0.00959253031831122,0,0.110558789913244,0.290937216421006,0,0,0,0.122415156067257,0,0,0,0.0208102858046772,0,0,0,0,0.368419234615837,0,0,0,0,0,0,0,0,0,0.0694932037957323,0,0,0,0,0,0,0,0,0.00154378194671788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062298011172181
"383","382",0,0.156812984678077,0.126632561613704,0,0,0,0,0,0,0,0,0,0,0,4.09199811143254e-07,0,0,0,0,0.656132403898053,0,0,0,0,0,0,0,0,0,0,0,0,0.0604216406103549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","383",0,0,0,0.0297398222273991,0,0,0.789264059477218,0,0,0,0,0,0,0,0.0327013550271953,0,0,0,0,0.137098583727889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274211136919773,0,0,0,0,0,0,0,0,0,0,0,0,0.0109219684033789
"385","384",0.487541949139565,-4.42138353106589e-19,0,0,0,0,0,0.0828673493168535,0,0,0,0,0,0,0.000288557298724017,0,0,0,0,0.307516037982629,0,0,0,0,0,0,0,0,0.0789495989862402,0.0335522623813327,0,0,0,-1.47002869622615e-18,0,0,0,0,0,0,0.00849002505375383,0,0,0,0,0,0,0,0,0,0,0.000794219840902253,0,0
"386","385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167939393490344,0,0,0,0,0.605578813640117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377433676898525,0,0,0,0,0,0,0,0,0,0,0,0,0.000193570112323033
"387","386",0,0,0,0,0,0,0,0,0,0.204716411370811,0,0,0,0,0.319647860742041,0.354803136805639,0,0,0,0,0,0,0.020722706096323,0,0,0,0,0,0,0.0281513997468195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719584852383666
"388","387",0,1.71124771848728e-18,0,0,0,0.0667110841943114,0,0.00181126952683351,0,0,0,0,0,0,0.000129110705868199,0,0,0,0,0.494499520092549,0,0,0,0,0,0,0,0,0,0.373465374695575,0,0,0.057376795670309,0,0,0,0,0,0,0,0.00600684511455427,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","388",0,0,0,0,0,0,0,0,0,0,0.183454040458928,0,0,0,0.0853214753682243,0,0,0.169430893246615,0,0,0,0,0.0447080290703301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449742814748066,0,0.021720225856019,0,0,0,0.0456225212518169,0,0,0,0,0,0,3.96619567873216e-19
"390","389",0.146986102431326,0,0,0,0,0.252614957607928,0,0.595587808586671,0,0,0,0,0,0,2.83101460119272e-19,0,0,0.00449635148022484,0,0.000314779893850082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15166863326397e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02898438157453e-18,0.508910463383024,0,0,0,0.0068115330077287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484215607317488,0,0,0,0,0,0,0,0,0,0,0,0,6.23962917585714e-05
